candidate_id,source_url,reason
e7469a51a8f7b39e,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.11,No sufficiently specific unresolved question sentence survived automatic screening.
8369618307414bfc,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.18,No sufficiently specific unresolved question sentence survived automatic screening.
d31315df9de63aca,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.2,No sufficiently specific unresolved question sentence survived automatic screening.
4c23e359b485a65e,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.33,No sufficiently specific unresolved question sentence survived automatic screening.
784293220ae28065,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.35,No sufficiently specific unresolved question sentence survived automatic screening.
f0d6e03a279b3314,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.4,No sufficiently specific unresolved question sentence survived automatic screening.
3fb78334f7a35d5f,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.40,No sufficiently specific unresolved question sentence survived automatic screening.
484d021bfc5f29f6,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.42,No sufficiently specific unresolved question sentence survived automatic screening.
15e99248e49ff79d,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2016.6,No sufficiently specific unresolved question sentence survived automatic screening.
83dbffe4db5ec45b,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.1,No sufficiently specific unresolved question sentence survived automatic screening.
717e0ad0ce63cd69,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.1,No sufficiently specific unresolved question sentence survived automatic screening.
f6108834430596cf,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.11,No sufficiently specific unresolved question sentence survived automatic screening.
7bb146cea2746369,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.23,No sufficiently specific unresolved question sentence survived automatic screening.
4e50d3e4bf579aaa,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.35,No sufficiently specific unresolved question sentence survived automatic screening.
438e86977213efa7,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
bacb29817cb6a70f,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
a90c2a370025bbfb,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
4fbe6127bbee44bd,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
77513acea00fa419,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
e00cd53846f03bd4,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
36b4216b574fac27,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
7a1d550a869a3f46,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2018.55,No sufficiently specific unresolved question sentence survived automatic screening.
0ab48a07a00cbc7a,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.13,No sufficiently specific unresolved question sentence survived automatic screening.
70992b927771237b,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.25,No sufficiently specific unresolved question sentence survived automatic screening.
9cead4b8ecd0550b,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.32,No sufficiently specific unresolved question sentence survived automatic screening.
6488fa0b767e1f95,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.40,No sufficiently specific unresolved question sentence survived automatic screening.
228ec2bccdde4802,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.53,No sufficiently specific unresolved question sentence survived automatic screening.
c52334332c14fd9d,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.55,No sufficiently specific unresolved question sentence survived automatic screening.
043bb0ef1048c54b,https://doi.org/10.4230/LIPIcs.APPROX-RANDOM.2019.60,No sufficiently specific unresolved question sentence survived automatic screening.
d641e33f7c0f5153,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.1,No sufficiently specific unresolved question sentence survived automatic screening.
f08935bcaea287a6,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.1,No sufficiently specific unresolved question sentence survived automatic screening.
0d10a9b1cdea5d5f,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.1,No sufficiently specific unresolved question sentence survived automatic screening.
2382922c3a451118,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.1,No sufficiently specific unresolved question sentence survived automatic screening.
44db7c00129ce423,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.15,No sufficiently specific unresolved question sentence survived automatic screening.
513a182259aa2740,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.17,No sufficiently specific unresolved question sentence survived automatic screening.
ab3bb86074775d28,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.21,No sufficiently specific unresolved question sentence survived automatic screening.
1925ac3205c7d650,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.32,No sufficiently specific unresolved question sentence survived automatic screening.
63d55f151f8ad2f4,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.37,No sufficiently specific unresolved question sentence survived automatic screening.
9e342cd3fe5725f7,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.4,No sufficiently specific unresolved question sentence survived automatic screening.
4f7a5c9030a3f254,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.54,No sufficiently specific unresolved question sentence survived automatic screening.
2ec3e321e36db3a2,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.55,No sufficiently specific unresolved question sentence survived automatic screening.
2a1bdeb33487b18c,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.64,No sufficiently specific unresolved question sentence survived automatic screening.
fc02a5b110e50c00,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2020.64,No sufficiently specific unresolved question sentence survived automatic screening.
f2d25cc2998c0fa2,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.11,No sufficiently specific unresolved question sentence survived automatic screening.
64592112c5690254,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.11,No sufficiently specific unresolved question sentence survived automatic screening.
9bcfd7f2c9528c8c,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.44,No sufficiently specific unresolved question sentence survived automatic screening.
26deb43c7744bba1,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.44,No sufficiently specific unresolved question sentence survived automatic screening.
b490a7209da4af58,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.50,No sufficiently specific unresolved question sentence survived automatic screening.
d5edcb8876dafbe4,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.50,No sufficiently specific unresolved question sentence survived automatic screening.
91588e95cc7f71ea,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.57,No sufficiently specific unresolved question sentence survived automatic screening.
206b6b59d3235bea,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2021.57,No sufficiently specific unresolved question sentence survived automatic screening.
3d4783e5f5801b17,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2022.38,No sufficiently specific unresolved question sentence survived automatic screening.
1dc6a3da555d1382,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2022.7,No sufficiently specific unresolved question sentence survived automatic screening.
eb42cf8d5c21e982,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.12,No sufficiently specific unresolved question sentence survived automatic screening.
1c097a1c0ecfce2d,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.23,No sufficiently specific unresolved question sentence survived automatic screening.
94ae213052e8d907,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.44,No sufficiently specific unresolved question sentence survived automatic screening.
bd40ea919597d0aa,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.47,No sufficiently specific unresolved question sentence survived automatic screening.
4a7bba44ffef0d3b,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.47,No sufficiently specific unresolved question sentence survived automatic screening.
748a1a2147a12d82,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.47,No sufficiently specific unresolved question sentence survived automatic screening.
0b8bf9fffd8bfff7,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.52,No sufficiently specific unresolved question sentence survived automatic screening.
3bb12a4753d88f29,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2023.63,No sufficiently specific unresolved question sentence survived automatic screening.
ddf583eb3a6eeafc,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2024.11,No sufficiently specific unresolved question sentence survived automatic screening.
8b2556c5f7770346,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2024.4,No sufficiently specific unresolved question sentence survived automatic screening.
2783530fc6a2d3ec,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2024.57,No sufficiently specific unresolved question sentence survived automatic screening.
d0e0af97bb74e182,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2024.71,No sufficiently specific unresolved question sentence survived automatic screening.
c3949cb9b4554aa0,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2025.16,No sufficiently specific unresolved question sentence survived automatic screening.
d4ac0a7fe3376a06,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2025.22,No sufficiently specific unresolved question sentence survived automatic screening.
452458aca45061c4,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2025.6,No sufficiently specific unresolved question sentence survived automatic screening.
8a47912673b43187,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2025.63,No sufficiently specific unresolved question sentence survived automatic screening.
2b9868dae020a775,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2025.63,No sufficiently specific unresolved question sentence survived automatic screening.
8eac9a2ca1518f7e,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.11,No sufficiently specific unresolved question sentence survived automatic screening.
39e990ec4430021c,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.14,No sufficiently specific unresolved question sentence survived automatic screening.
a57d31df3a6a68e3,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.18,No sufficiently specific unresolved question sentence survived automatic screening.
a20c99828771e4c4,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.26,No sufficiently specific unresolved question sentence survived automatic screening.
ab34d5f12c27bfcc,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.38,No sufficiently specific unresolved question sentence survived automatic screening.
3d4635427749b441,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.44,No sufficiently specific unresolved question sentence survived automatic screening.
963c419afe517c5f,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.5,No sufficiently specific unresolved question sentence survived automatic screening.
a1bc6332a81a1d5f,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.68,No sufficiently specific unresolved question sentence survived automatic screening.
2b0ca2502d0d7ea3,https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.68,No sufficiently specific unresolved question sentence survived automatic screening.
0e2906982c7c672c,https://doi.org/10.4230/LIPIcs.CALCO.2017.21,No sufficiently specific unresolved question sentence survived automatic screening.
61f065eb94fe8577,https://doi.org/10.4230/LIPIcs.CALCO.2017.3,No sufficiently specific unresolved question sentence survived automatic screening.
b60cb4419c59ade0,https://doi.org/10.4230/LIPIcs.CALCO.2019.11,No sufficiently specific unresolved question sentence survived automatic screening.
d53efca8c64927dc,https://doi.org/10.4230/LIPIcs.CALCO.2019.7,No sufficiently specific unresolved question sentence survived automatic screening.
0737fab883e7e758,https://doi.org/10.4230/LIPIcs.CALCO.2019.7,No sufficiently specific unresolved question sentence survived automatic screening.
1492709c23fba6f4,https://doi.org/10.4230/LIPIcs.CALCO.2019.8,No sufficiently specific unresolved question sentence survived automatic screening.
47c1e31ca6e864ac,https://doi.org/10.4230/LIPIcs.CALCO.2021.16,No sufficiently specific unresolved question sentence survived automatic screening.
7b16f2bfffc271bf,https://doi.org/10.4230/LIPIcs.CALCO.2021.5,No sufficiently specific unresolved question sentence survived automatic screening.
7752d7e1fefb431f,https://doi.org/10.4230/LIPIcs.CCC.2015.124,No sufficiently specific unresolved question sentence survived automatic screening.
1f0dd5d97261b9be,https://doi.org/10.4230/LIPIcs.CCC.2015.217,No sufficiently specific unresolved question sentence survived automatic screening.
a3074b07d9dee7e9,https://doi.org/10.4230/LIPIcs.CCC.2015.217,No sufficiently specific unresolved question sentence survived automatic screening.
afd4f83d229870b7,https://doi.org/10.4230/LIPIcs.CCC.2015.347,No sufficiently specific unresolved question sentence survived automatic screening.
7cd83e6ae93a9f13,https://doi.org/10.4230/LIPIcs.CCC.2015.365,No sufficiently specific unresolved question sentence survived automatic screening.
f1eb60e4be1666fd,https://doi.org/10.4230/LIPIcs.CCC.2015.488,No sufficiently specific unresolved question sentence survived automatic screening.
66943e9b8f451473,https://doi.org/10.4230/LIPIcs.CCC.2016.16,No sufficiently specific unresolved question sentence survived automatic screening.
68f120234ee43a29,https://doi.org/10.4230/LIPIcs.CCC.2016.18,No sufficiently specific unresolved question sentence survived automatic screening.
a0ee32bf1b6bea86,https://doi.org/10.4230/LIPIcs.CCC.2016.3,No sufficiently specific unresolved question sentence survived automatic screening.
5d12a10352371092,https://doi.org/10.4230/LIPIcs.CCC.2016.3,No sufficiently specific unresolved question sentence survived automatic screening.
772d3f38fb1d023e,https://doi.org/10.4230/LIPIcs.CCC.2016.7,No sufficiently specific unresolved question sentence survived automatic screening.
39a8e1a3b02058bd,https://doi.org/10.4230/LIPIcs.CCC.2016.9,No sufficiently specific unresolved question sentence survived automatic screening.
0f09c1f052314a90,https://doi.org/10.4230/LIPIcs.CCC.2017.10,No sufficiently specific unresolved question sentence survived automatic screening.
f11227481badd2b1,https://doi.org/10.4230/LIPIcs.CCC.2017.14,No sufficiently specific unresolved question sentence survived automatic screening.
8ed92921671ceae7,https://doi.org/10.4230/LIPIcs.CCC.2017.20,No sufficiently specific unresolved question sentence survived automatic screening.
99d339cfa4baac91,https://doi.org/10.4230/LIPIcs.CCC.2017.20,No sufficiently specific unresolved question sentence survived automatic screening.
f23485e7a9f1cae4,https://doi.org/10.4230/LIPIcs.CCC.2017.22,No sufficiently specific unresolved question sentence survived automatic screening.
4672719dced59f71,https://doi.org/10.4230/LIPIcs.CCC.2017.25,No sufficiently specific unresolved question sentence survived automatic screening.
10d3af4f79594e30,https://doi.org/10.4230/LIPIcs.CCC.2017.5,No sufficiently specific unresolved question sentence survived automatic screening.
a3aaa62ec3a817d0,https://doi.org/10.4230/LIPIcs.CCC.2017.7,No sufficiently specific unresolved question sentence survived automatic screening.
28d9231e452005c5,https://doi.org/10.4230/LIPIcs.CCC.2018.19,No sufficiently specific unresolved question sentence survived automatic screening.
d9def306b41f882d,https://doi.org/10.4230/LIPIcs.CCC.2018.28,No sufficiently specific unresolved question sentence survived automatic screening.
13e7062ee689c1a8,https://doi.org/10.4230/LIPIcs.CCC.2018.7,No sufficiently specific unresolved question sentence survived automatic screening.
6e634ae92a6d3b4e,https://doi.org/10.4230/LIPIcs.CCC.2018.7,No sufficiently specific unresolved question sentence survived automatic screening.
399382c1c8f61543,https://doi.org/10.4230/LIPIcs.CCC.2019.14,No sufficiently specific unresolved question sentence survived automatic screening.
b10ac7a3793663f2,https://doi.org/10.4230/LIPIcs.CCC.2019.20,No sufficiently specific unresolved question sentence survived automatic screening.
da5e0e4ae98576a1,https://doi.org/10.4230/LIPIcs.CCC.2019.22,No sufficiently specific unresolved question sentence survived automatic screening.
e406cd652a38ec5d,https://doi.org/10.4230/LIPIcs.CCC.2019.31,No sufficiently specific unresolved question sentence survived automatic screening.
580efd160f588aea,https://doi.org/10.4230/LIPIcs.CCC.2019.5,No sufficiently specific unresolved question sentence survived automatic screening.
d63cd0634f53cead,https://doi.org/10.4230/LIPIcs.CCC.2019.6,No sufficiently specific unresolved question sentence survived automatic screening.
1cf043bf49e7734b,https://doi.org/10.4230/LIPIcs.CCC.2020.20,No sufficiently specific unresolved question sentence survived automatic screening.
d3a608480f6f2945,https://doi.org/10.4230/LIPIcs.CCC.2020.23,No sufficiently specific unresolved question sentence survived automatic screening.
65ef652e8ca49696,https://doi.org/10.4230/LIPIcs.CCC.2020.3,No sufficiently specific unresolved question sentence survived automatic screening.
ad565a58b450ab9f,https://doi.org/10.4230/LIPIcs.CCC.2020.32,No sufficiently specific unresolved question sentence survived automatic screening.
f9181457cb838549,https://doi.org/10.4230/LIPIcs.CCC.2020.32,No sufficiently specific unresolved question sentence survived automatic screening.
f22238bce7926585,https://doi.org/10.4230/LIPIcs.CCC.2020.33,No sufficiently specific unresolved question sentence survived automatic screening.
9d028762b287dc6e,https://doi.org/10.4230/LIPIcs.CCC.2020.35,No sufficiently specific unresolved question sentence survived automatic screening.
e3f2591b8906c830,https://doi.org/10.4230/LIPIcs.CCC.2020.7,No sufficiently specific unresolved question sentence survived automatic screening.
0d9d3c21291d94ac,https://doi.org/10.4230/LIPIcs.CCC.2021.2,No sufficiently specific unresolved question sentence survived automatic screening.
5837078c126c9fc0,https://doi.org/10.4230/LIPIcs.CCC.2021.2,No sufficiently specific unresolved question sentence survived automatic screening.
a35cc1dfd2bfd2be,https://doi.org/10.4230/LIPIcs.CCC.2021.20,No sufficiently specific unresolved question sentence survived automatic screening.
1cddfb5dc784efa5,https://doi.org/10.4230/LIPIcs.CCC.2021.26,No sufficiently specific unresolved question sentence survived automatic screening.
36f0d02f1e22b905,https://doi.org/10.4230/LIPIcs.CCC.2021.31,No sufficiently specific unresolved question sentence survived automatic screening.
548aa668d344a9a2,https://doi.org/10.4230/LIPIcs.CCC.2021.31,No sufficiently specific unresolved question sentence survived automatic screening.
08bd335c26b94387,https://doi.org/10.4230/LIPIcs.CCC.2021.35,No sufficiently specific unresolved question sentence survived automatic screening.
4ba5dd60cccb51eb,https://doi.org/10.4230/LIPIcs.CCC.2021.36,No sufficiently specific unresolved question sentence survived automatic screening.
0148d5026ab4c634,https://doi.org/10.4230/LIPIcs.CCC.2021.9,No sufficiently specific unresolved question sentence survived automatic screening.
1dc81576ed35ca00,https://doi.org/10.4230/LIPIcs.CCC.2022.1,No sufficiently specific unresolved question sentence survived automatic screening.
70e3750bcdd86abc,https://doi.org/10.4230/LIPIcs.CCC.2022.12,No sufficiently specific unresolved question sentence survived automatic screening.
9a7ad9fd3c099224,https://doi.org/10.4230/LIPIcs.CCC.2022.18,No sufficiently specific unresolved question sentence survived automatic screening.
b4ff9db987a3ed63,https://doi.org/10.4230/LIPIcs.CCC.2022.19,No sufficiently specific unresolved question sentence survived automatic screening.
d381f55f4476b05a,https://doi.org/10.4230/LIPIcs.CCC.2022.19,No sufficiently specific unresolved question sentence survived automatic screening.
4886e1c6fb07b0e2,https://doi.org/10.4230/LIPIcs.CCC.2022.20,No sufficiently specific unresolved question sentence survived automatic screening.
2d40c7ebb2e14b0b,https://doi.org/10.4230/LIPIcs.CCC.2022.28,No sufficiently specific unresolved question sentence survived automatic screening.
6b6517315aed4320,https://doi.org/10.4230/LIPIcs.CCC.2022.33,No sufficiently specific unresolved question sentence survived automatic screening.
8e085586896c76c6,https://doi.org/10.4230/LIPIcs.CCC.2023.1,No sufficiently specific unresolved question sentence survived automatic screening.
d9d3b243a6fdacb7,https://doi.org/10.4230/LIPIcs.CCC.2023.1,No sufficiently specific unresolved question sentence survived automatic screening.
01b52362dd19d043,https://doi.org/10.4230/LIPIcs.CCC.2023.22,No sufficiently specific unresolved question sentence survived automatic screening.
726d5c3c65a15b0f,https://doi.org/10.4230/LIPIcs.CCC.2023.28,No sufficiently specific unresolved question sentence survived automatic screening.
38d0e5b036c14407,https://doi.org/10.4230/LIPIcs.CCC.2023.28,No sufficiently specific unresolved question sentence survived automatic screening.
9308136df6799e30,https://doi.org/10.4230/LIPIcs.CCC.2023.6,No sufficiently specific unresolved question sentence survived automatic screening.
5010b7d2d2a51213,https://doi.org/10.4230/LIPIcs.CCC.2023.6,No sufficiently specific unresolved question sentence survived automatic screening.
0de238141ec42a02,https://doi.org/10.4230/LIPIcs.CCC.2024.14,No sufficiently specific unresolved question sentence survived automatic screening.
62fe9f63c6e05fd5,https://doi.org/10.4230/LIPIcs.CCC.2024.17,No sufficiently specific unresolved question sentence survived automatic screening.
e19092bcd4fda49e,https://doi.org/10.4230/LIPIcs.CCC.2024.27,No sufficiently specific unresolved question sentence survived automatic screening.
47ef0548f6749c27,https://doi.org/10.4230/LIPIcs.CCC.2024.27,No sufficiently specific unresolved question sentence survived automatic screening.
b1468ff29b963323,https://doi.org/10.4230/LIPIcs.CCC.2024.27,No sufficiently specific unresolved question sentence survived automatic screening.
b83b95d32ac65732,https://doi.org/10.4230/LIPIcs.CCC.2025.14,No sufficiently specific unresolved question sentence survived automatic screening.
b1dbd265ec2a86c7,https://doi.org/10.4230/LIPIcs.CCC.2025.17,No sufficiently specific unresolved question sentence survived automatic screening.
d8c2118b9d235a6a,https://doi.org/10.4230/LIPIcs.CCC.2025.17,No sufficiently specific unresolved question sentence survived automatic screening.
9a425c34796790dc,https://doi.org/10.4230/LIPIcs.CCC.2025.27,No sufficiently specific unresolved question sentence survived automatic screening.
3480748c7de46930,https://doi.org/10.4230/LIPIcs.CCC.2025.5,No sufficiently specific unresolved question sentence survived automatic screening.
750f1b8bb84efd86,https://doi.org/10.4230/LIPIcs.CCC.2025.5,No sufficiently specific unresolved question sentence survived automatic screening.
060cc43efc12c811,https://doi.org/10.4230/LIPIcs.CCC.2026.20,No sufficiently specific unresolved question sentence survived automatic screening.
8baa173578bf23ee,https://doi.org/10.4230/LIPIcs.CCC.2026.30,No sufficiently specific unresolved question sentence survived automatic screening.
983f976d3c735a4f,https://doi.org/10.4230/LIPIcs.CONCUR.2015.212,No sufficiently specific unresolved question sentence survived automatic screening.
eb3149a961583ceb,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
7aeca947f0a1c345,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
e77b026dcc39d990,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
83f9972a4fb6241f,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
8bc21d91a1a15637,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
2eb0961d0f37ee71,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
4481e6a8a84673b6,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
6d5beae43830d1c0,https://doi.org/10.4230/LIPIcs.CONCUR.2015.412,No sufficiently specific unresolved question sentence survived automatic screening.
916ad4ab7b9abff1,https://doi.org/10.4230/LIPIcs.CONCUR.2016.1,No sufficiently specific unresolved question sentence survived automatic screening.
3691e73dd36f45b2,https://doi.org/10.4230/LIPIcs.CONCUR.2017.22,No sufficiently specific unresolved question sentence survived automatic screening.
cd20977c7b884fa6,https://doi.org/10.4230/LIPIcs.CONCUR.2017.33,No sufficiently specific unresolved question sentence survived automatic screening.
9af8dd826a8f6963,https://doi.org/10.4230/LIPIcs.CONCUR.2017.40,No sufficiently specific unresolved question sentence survived automatic screening.
c26d823b923a8f72,https://doi.org/10.4230/LIPIcs.CONCUR.2017.6,No sufficiently specific unresolved question sentence survived automatic screening.
e1e8c8ac097f0d60,https://doi.org/10.4230/LIPIcs.CONCUR.2018.14,No sufficiently specific unresolved question sentence survived automatic screening.
e5fa7450b138d81d,https://doi.org/10.4230/LIPIcs.CONCUR.2018.32,No sufficiently specific unresolved question sentence survived automatic screening.
1b20b749202b3ec0,https://doi.org/10.4230/LIPIcs.CONCUR.2018.35,No sufficiently specific unresolved question sentence survived automatic screening.
93059ebb124879a3,https://doi.org/10.4230/LIPIcs.CONCUR.2019.10,No sufficiently specific unresolved question sentence survived automatic screening.
85cd60750cfed5c5,https://doi.org/10.4230/LIPIcs.CONCUR.2019.12,No sufficiently specific unresolved question sentence survived automatic screening.
9e973084ed60650d,https://doi.org/10.4230/LIPIcs.CONCUR.2019.15,No sufficiently specific unresolved question sentence survived automatic screening.
