TCS-1452	Besides combinatorial algorithms, do faster algorithms for shortest temporal path or fastest temporal path with uniform delay one exist (e.g. leveraging linear algebra)?	Complexity Gaps Between Point and Interval Temporal Graphs for Some Reachability Problems
TCS-1453	Does clique-coloring also have polynomial size SBC− refutations?	Conditional Autarkies: Hard Formulas Made Easy
TCS-1455	For example under the measurement of fulfilling as many entries as possible, are there constant factor approximations for Shortest-path TGR or Fastest-path TGR?	Foremost, Fastest, Shortest: Temporal Graph Realization Under Various Path Metrics
TCS-1459	Is there a graph G such that hom(Fi , G) = mi for every i ∈ [k]?	The Complexity of Homomorphism Reconstruction Revisited
TCS-1465	Can we obtain a lossy kernel/protocol that is uniform also with respect to ε?	Protrusion Decompositions Revisited: Uniform Lossy Kernels for Reducing Treewidth and Linear Kernels for Hitting Disconnected Minors
TCS-1466	Is it possible to extend its applicability to weighted problems in P?	Mind the Gap. Doubling Constant Parametrization of Weighted Problems: TSP, Max-Cut, and More
TCS-1481	Extending our results to other permutation similarities such as reversal is another interesting direction; our current lower bound techniques seem inadequate for the block reversal […]	On the LSH Distortion of Ulam and Cayley Similarities
TCS-1483	This naturally raises the following question: can algorithms with limited future information outperform the (1 + ϵ)αrCOMP threshold for Hr (n, p) and the (1 […]	Algorithmic Phase Transition for Large Independent Sets in Dense Hypergraphs
TCS-1486	The structural insights that we have gained in this paper could be a good starting point for tackling this problem, as well as the general […]	Towards the Recognition of Oriented Interval Graphs
TCS-1503	We also note that Theorem 28 shows that testing whether a given pair of vertices is adjacent takes Ω(n) effective resistance queries, but we do […]	Graph Inference with Effective Resistance Queries
TCS-1510	Are there properties of finite mathematical objects that can only be certified efficiently to a high degree of confidence by probabilistic algorithms, but that we […]	A Demigod’s Number for the Rubik’s Cube
TCS-1515	Another natural line of investigation involves approximate α-preservation: given some neighborhood graph and a fixed target dimension d, what fraction of neighborhoods can be α-preserved […]	Compressibility Barriers to Neighborhood-Preserving Data Visualization
TCS-1518	For our main result (Theorem 1), we leave open the question of a factor-	Compact Representations of Pattern-Avoiding Permutations
TCS-1535	For every integer d ≥ 2, what is the computational complexity of d-Cut on claw-free graphs of maximum degree ∆ = 2d + 2?	Finding d-Cuts in Claw-Free Graphs
TCS-1538	Do graphs with bounded mixed number have bounded queue number?	Transforming Stacks into Queues: Mixed and Separated Layouts of Graphs
TCS-1557	Another question we leave open is: what is the complexity of DelayBetter restricted to planar inputs with Tmax ∈ [2, 18]?	Better Late, Then? The Hardness of Choosing Delays to Meet Passenger Demands in Temporal Graphs
TCS-1561	Observe that Theorem 4 shows that Theorem 3 is tight up to polylogarithmic factors, but it remains open whether we can explicitly trade between the […]	Low Sensitivity Hopsets
TCS-1563	We conclude by summarizing a few intriguing problems that remain open. (i) Improve the upper and lower bounds for pqn(Kn ). (ii) Determine the complexity […]	Linear Layouts of Graphs with Priority Queues
TCS-1570	Having characterized what it means for a coalgebra to be a tree, it remains open how other graph-based notions can be described by universal properties.	Trees in Coalgebra from Generalized Reachability ((Co)algebraic pearl)
TCS-1593	We were not able to determine if the problem is XL-complete or not and leave as an open problem the exact complexity of Path-Tape-Rec.	The Tape Reconfiguration Problem and Its Consequences for Dominating Set Reconfiguration
TCS-1594	On the flip side, we conjecture that the expected rank error is never better than before the first deletion.	A Simple yet Exact Analysis of the MultiQueue
TCS-1595	While β-matching at order 4 is decidable [14], decidability at order 5 remains an open question.	Mechanized Undecidability of Higher-Order Beta-Matching
TCS-1604	In terms of checking whether evc(G) = mvc(G), although we have a complete characterization, the question of finding a simpler characterization remains open.	A Characterization of Spartan Graphs and New Lower Bounds for Eternal Vertex Cover
TCS-1605	For any k ∈ N0 , G− H k is a proper subset of Gk .	The Bend Number of Cocomparability Graphs
TCS-1607	We do not know whether the string graphs have a finite or infinite number of subcubic obstacles.	String Graph Obstacles of High Girth and of Bounded Degree
TCS-1617	For any subcubic graph H, H-ISC is in P if and only if H is planar.	Induced Disjoint Paths Without an Induced Minor
TCS-1618	In other words, does a pair of graphs that are LU-equivalent but not LC-equivalent on 26 vertices or less exist?	Deciding Local Unitary Equivalence of Graph States in Quasi-Polynomial Time
TCS-1622	We leave as an open question determining the complexity of distance labeling for circular permutation graphs, and finding other interesting generalisations.	Optimal Distance Labeling for Permutation Graphs
TCS-1623	We conjecture that there exists an MPFS algorithm for OTR(k, m) that achieves the matching upper bound of 2m − 1.	A Nearly Optimal Deterministic Algorithm for Online Transportation Problem
TCS-1631	We have to leave open the case of edge clique cover number 2.	A Graph Width Perspective on Partially Ordered Hamiltonian Paths and Cycles II: Vertex and Edge Deletion Numbers
TCS-1633	We conjecture that F(d) and I(d) will be different for all d ≥ 2.	Optimal Online Bipartite Matching in Degree-2 Graphs
TCS-1637	We construct t-consecutive interval querying, ideal Hamming aLDCs in private-key and resource-bounded settings and leave a construction for worst-case Hamming errors as an open question.	Amortized Locally Decodable Codes for Insertions and Deletions
TCS-1638	Similarly, we leave it as an open question whether the same approach can be extended to a larger number of queries.	Improved Lower Bounds for 3-Query Matching Vector Codes
TCS-1639	Every hereditary small class of graphs has neighborhood complexity O(n).	Adjacency Labeling Schemes for Small Classes
TCS-1657	What is the complexity of k-Subcoloring on ∆-disk graphs?	Subcoloring of (Unit) Disk Graphs
TCS-1658	It remains an open problem to design a gap structure, which allows for efficiently supporting Split and Merge.	Lazy B-Trees
TCS-1662	The complexity of determining whether such a blocking set exists in a given graph G remains an open computational problem.	Restless Exploration and Token Dissemination in Vertex-Permuted Temporal Graphs
TCS-1664	We do not know yet if temporal cliques admit O(n) spanners, thus the latter result might not appear very decisive.	Dismountability in Temporal Cliques Revisited
TCS-1666	Problems 1 and 5 remain open for general graphs, i.e., for graphs not covered by Theorems 7 and 8 (recall Remark 11).	Listing Spanning Trees of Outerplanar Graphs by Pivot-Exchanges
TCS-1667	Also, can the space for a data structure for LCE queries be improved?	Two-Dimensional Longest Common Extension Queries in Compact Space
TCS-1668	However, for separated non-matchings, we can only bound the number of k-critical graphs when k = 2, and it remains open for larger k.	Forbidden Patterns in Mixed Linear Layouts
TCS-1671	We also leave open the question of a polynomial kernel for Prison-free Edge Editing.	Polynomial Kernel and Incompressibility for Prison-Free Edge Deletion and Completion
TCS-1684	A further extension to the – usually bad – partial AAMs on unbalanced reactions remains an open problem for future research.	Extension of Partial Atom-To-Atom Maps: Uniqueness and Algorithms
TCS-1687	We do not know how to compute ε(G, ℓ) efficiently, or some other value that could replace it.	Testing Whether a Subgraph Is Convex or Isometric
TCS-1690	Now, can we find o(n/k) vertices as vantage points p OP T edge capacities?	Vantage Point Selection Algorithms for Bottleneck Capacity Estimation
TCS-1703	We leave it as an open question whether it is possible to compute the optimal shifted ordered encoding in sub-cubic time as a function of […]	The Trie Measure, Revisited
TCS-1714	Besides some open questions in Table 1, the main problem we leave open for further research is whether it is possible to find a stable […]	Stable Hypergraph Matching in Unimodular Hypergraphs
TCS-1715	It is still an open problem if one can achieve their runtime of ≈ n2+1/18 via a deterministic algorithm and it is conjectured that improving […]	Acceleration Meets Inverse Maintenance: Faster 𝓁_∞-Regression
TCS-1724	Despite Theorem 10 showing that k ∗ (n) ⩾ n/3−O(1), we suspect that k ∗ (n) = n/2+o(n), and we leave open to determine the […]	Isometric-Universal Graphs for Trees
TCS-1729	Efficiently optimizing divisions for 64 bit (and larger) integers is an open problem, but perhaps existing schemes for shorter integers[9] could be applied to larger […]	Succinct Rank Dictionaries Revisited
TCS-1730	It remains an open problem whether it is possible to construct an MPHF with space within 0.1 bits/key from the lower bound that is as […]	PtrHash: Minimal Perfect Hashing at RAM Throughput
TCS-1738	In particular, we do not know if it is possible to design algorithms whose mistake bound depends polynomially on ω(G) instead of h(G) like in […]	Self-Directed Node Classification on Graphs
TCS-1743	Moreover, we conjecture that for this type of graphs, the Fibonacci dimension never equals the isometric dimension.	A Family of Partial Cubes with Minimal Fibonacci Dimension
TCS-1777	Are there reasonable ways to define distinctiveness i.e. discard “trivial” extensions to algorithms in less restrictive models than ours?	Amnesiac Flooding: Easy to Break, Hard to Escape
TCS-1778	Is it possible to encode X using only 2 bits per node so that it can be decompressed locally?	Distributed Computation with Local Advice
TCS-1783	Is there a candidate data structure for the convex shelling antimatroid that is fast enough to sort optimally?	Optimal Antimatroid Sorting
TCS-1791	The question of improving the upper bound also remains for capped graphs; do capped graphs admit O(n log2 n)-size biclique covers?	Compact Representation of Semilinear and Terrain-Like Graphs
TCS-1801	What is the complexity with respect to n, when only one of them is constant?	Fairness and Efficiency in Two-Sided Matching Markets
TCS-1803	Specifically, are there graphs that admit a linearly separable Gabriel drawing but do not have a border parabola drawing?	Separability of Witness Gabriel Drawings
TCS-1806	Do the diameters for different flip types differ or do they coincide?	Constrained Flips in Plane Spanning Trees
TCS-1809	Is ρ-GraphDD Ω(log n)-hard for every fixed constant ρ > 1?	On Deleting Vertices to Reduce Density in Graphs and Supermodular Functions
TCS-1819	For example, does CRCS admit a polynomial-time algorithm on trees or on caterpillars?	Coloring Reconfiguration Under Color Swapping
TCS-1821	Does there exist a local routing algorithm that works on the ordered Θ-graph?	Local Routing on Ordered Θ-Graphs
TCS-1827	More concretely, is there an adaptive deterministic query algorithm that requires fewer than n O(∆3 log( ∆ )) queries?	Graph Reconstruction via MIS Queries
TCS-1829	Once again, does the same or a similar result hold true for bounded twin-width?	Solving Partial Dominating Set and Related Problems Using Twin-Width
TCS-1833	What is the complexity of STGR for ∆ = 2?	Temporal Graph Realization with Bounded Stretch
TCS-1840	What algorithm(s) do we compare to?	Algorithm Engineering of SSSP with Negative Edge Weights
TCS-1841	What are the asymptotics of ω(G)/σ(G)?	Hyperbolic Random Graphs: Clique Number and Degeneracy with Implications for Colouring
TCS-1846	Is Edge Coloring solvable in O∗ (1.9999m ) time, or at least in O∗ (2m−n ) time?	Faster Edge Coloring by Partition Sieving
TCS-1847	What would holes and loops in the Steinhaus filtration for recommendation systems mean?	Steinhaus Filtration and Stable Paths in the Mapper
TCS-1848	Is there a constant cd such that Independent Set can be solved in polynomial time in Hd when r ≥ cd log n?	Structure and Independence in Hyperbolic Uniform Disk Graphs
TCS-1851	Can Theorem 21 be generalized to solve CSMP on planar graphs?	A Minor-Testing Approach for Coordinated Motion Planning with Sliding Robots
TCS-1855	For example, which data structure implements the graph shown in Figure 1b?	A Data Type of Intrinsically Plane Graphs in Agda
TCS-1860	Does every st-plane graph admit a planar straight-line dominance drawing?	On Planar Straight-Line Dominance Drawings
TCS-1861	Is there a linear space data structure that supports vertical slab closest pair √ queries in o( n) time, or even in O(polylog (n)) time?	Tight Bounds on the Number of Closest Pairs in Vertical Slabs
TCS-1863	What is the new recovery threshold?	Partial and Exact Recovery of a Random Hypergraph from its Graph Projection
TCS-1866	We conjecture that our bounds are tight, in the sense that log n is also a lower bound for the maintenance cycles for these data […]	Brief Announcement: Highly Dynamic and Fully Distributed Data Structures
TCS-1868	Perhaps this could be overcome by combining the solutions more carefully, but we leave the problem of finding a PTAS for the simultaneous case open […]	The Price of Connectivity Augmentation on Planar Graphs
TCS-1869	The class with the value “?” contains problems that are compatible and those that are not compatible and we conjecture that there exists a polynomial-time […]	Graph Tiles (Poster Abstract)
TCS-1871	We leave as open questions whether this upper bound is tight in (i) irregular cuckoo hashing instances, in (ii) IID instances with known distribution, in […]	A New Impossibility Result for Online Bipartite Matching Problems
TCS-1898	Does there exist a planar graph which has a 1-planar unit distance drawing and which has more edges than any matchstick graph on the same […]	1-Planar Unit Distance Graphs with More Edges Than Matchstick Graphs
TCS-1901	Is there Z ⊆ V with |Z| ≤ p such that each connected component C of G − Z contains at most q terminal vertices […]	Hitting Geodesic Intervals in Structurally Restricted Graphs
TCS-1902	For example, is it possible to solve Self-Deleting s-t-path in deterministic 2O(vcn log µ) poly(n) time (note that we can achieve such a running time […]	Pathfinding in Self-Deleting Graphs
TCS-1906	Is it possible to construct from D in time |D| · f (d) an equivalent apex SLP D′ of size |D| · f (d) for […]	FO-Query Enumeration over SLP-Compressed Structures of Bounded Degree
TCS-1913	This raises a natural question: does there exist a cache-oblivious priority queue that achieves the same amortized bounds on comparisons and I/Os?	External-Memory Priority Queues with Optimal Insertions
TCS-1916	Can we improve this result to obtain a result for Metric Dimension as we did for Geodetic Set in this article?	Geodetic Set on Graphs of Constant Pathwidth and Feedback Vertex Set Number
TCS-1923	Can it be used to design algorithms that are efficient for those graphs where this ratio is large, for example, the graph classes mentioned in […]	On the Roots of Independence Polynomial: Quantifying the Gap
TCS-1924	The most salient remaining open problem is the one that motivated this research: is there a constant k such that all planar graphs can be […]	Stabbing Faces by a Convex Curve
TCS-1933	What is the complexity of C5 -Colouring for Hi -subgraph-free graphs, when i = 0 mod 3?	Complexity Framework for Forbidden Subgraphs II: Edge Subdivision and the "H"-Graphs
TCS-1934	Does every n-node undirected graph have a constant-stretch shortestpaths preserving graph of aspect ratio poly(n)?	Are There Graphs Whose Shortest Path Structure Requires Large Edge Weights?
TCS-1939	What is the optimal function f for which is it true that for any graph G we have q ∗ (G) ≤ 1 − f […]	Modularity and Graph Expansion
TCS-1940	While we know that each w∗ is strictly (r) weaker than WL2 , it remains open whether w∗ can be stronger than WL1 for some […]	On a Hierarchy of Spectral Invariants for Graphs
TCS-1949	Classify the complexity of Edge Multiway Cut and both versions of Node Multiway Cut for H-subgraph-free graphs when H is infinite.	Edge Multiway Cut and Node Multiway Cut Are Hard for Planar Subcubic Graphs
TCS-1951	Can execution bounded CRNs compute semilinear functions and predicates within polylogarithmic time?	The Computational Power of Discrete Chemical Reaction Networks with Bounded Executions
TCS-1957	Is there an O( n)-adjacency labeling scheme for classes of bounded sddegeneracy?	Symmetric-Difference (Degeneracy) and Signed Tree Models
TCS-1958	Find a natural (graph) convexity with Carathéodory number 2 (e.g. triangle-path convexity [5]) where half-space separation is hard, or show that for all such convexities, […]	Half-Space Separation in Monophonic Convexity
TCS-1966	All other questions regarding finding a stable or stable and optimal matching remain open under two-sided uncertainty.	Competitive Query Minimization for Stable Matching with One-Sided Uncertainty
TCS-1971	Secondly, can we improve the approximability of p-mean DSG for p ∈ (−∞, 1)?	On the Generalized Mean Densest Subgraph Problem: Complexity and Algorithms
TCS-1974	We conjecture that it can be done in O(w log r) time.	Solving the Minimal Positional Substring Cover Problem in Sublinear Space
TCS-1982	It remains open if there is a deterministic self-stabilizing exploration algorithm with optimal cover time, i.e., O(m) steps.	Brief Announcement: Self-Stabilizing Graph Exploration by a Single Agent
TCS-1988	We leave as an open problem as to whether it is possible to construct the separator faster.	Shortest Path Separators in Unit Disk Graphs
TCS-1990	Third, it remains open whether a similar syntax directed decision procedure for quasi-reducibility can be designed, i.e., where matching may occur in arbitrary subterms.	A Verified Algorithm for Deciding Pattern Completeness
TCS-1996	Finding a corresponding lower bound for C(n, 3, 3) is an open problem.	Variations on the Tournament Problem
TCS-1997	How exactly the average node depth depends on p is an open problem.	Bottom-Up Rebalancing Binary Search Trees by Flipping a Coin
TCS-1999	Is there a network with two steady-states having different throughputs on their inputs and outputs?	The Steady-States of Splitter Networks
TCS-2001	Determine the exact value of the uncrossed number for the hypercube graphs.	On the Uncrossed Number of Graphs
TCS-2003	It remains open whether or not we can find a cut through C that still produces an optimal result regarding the number of bundles.	Storylines with a Protagonist
TCS-2009	Finally, is it possible to solve Two-Sets Cut-Uncut in subexponential time (in |S|+|T |)?	Two-Sets Cut-Uncut on Planar Graphs
TCS-2017	We leave it as an open question to figure out if one can achieve a similar bound for GPS with Erdős-Rényi query graphs.	Algorithms for the Generalized Poset Sorting Problem
TCS-2018	Every submodular hypergraph admits a (1+ϵ)-sparsifier of size O(ϵ−2 n2 ), which is in fact a reweighted sub-hypergraph.	Cut Sparsification and Succinct Representation of Submodular Hypergraphs
TCS-2027	We leave open the problem of finding a more “robust” lower bound proof, that works for an arbitrary valid initialization and uses only polynomial weights.	Lower Bounds for Adaptive Relaxation-Based Algorithms for Single-Source Shortest Paths
TCS-2034	The complexity of the Intermezzo problem for cs-trees of bounded height remains open.	Graph Search Trees and the Intermezzo Problem
TCS-2037	We conjecture that there is a polynomial kernel with respect to the distance to clique and 3-path vertex cover number.	Equitable Connected Partition and Structural Parameters Revisited: N-Fold Beats Lenstra
TCS-2038	The computational complexities of Isometric Path Cover and Induced Path Cover on split graphs remain open.	Covering and Partitioning of Split, Chain and Cographs with Isometric Paths
TCS-2045	Q) and then proceeding through the vertices, but we do not know how w reaches v6 the fastest.	Temporal Graph Realization from Fastest Paths
TCS-2055	Every simple drawing of Kn with n ≥ 3 contains a plane Hamiltonian subdrawing on 2n − 3 edges.	Plane Hamiltonian Cycles in Convex Drawings
TCS-2085	For every fixed k, r and a CMSO2 formula ψ, the (r, ψ)-MWIS problem can be solved in polynomial time for graphs with induced matching […]	Tree Decompositions Meet Induced Matchings: Beyond Max Weight Independent Set
TCS-2088	That is, is there an algorithm that runs in O(f (c) · poly(n)) for some graph classes of graphs of n vertices with c color, […]	Computational Complexity of Matching Match Puzzle
TCS-2096	In particular, for d > 2, it is still unknown whether the class of unit d-interval graphs is contained in the class of disjoint balanced […]	Generalizing Roberts' Characterization of Unit Interval Graphs
TCS-2098	In doing so, we provide a clear gap between the upper and lower bounds and leave open the question of the optimal bound for (2, […]	Harmonious Colourings of Temporal Matchings
TCS-2101	It remains open, where exactly the change from polynomial to exponential size increase occurs, e.g., whether bi-implication can be eliminated with polynomial size increase when […]	Modal Logic Is More Succinct Iff Bi-Implication Is Available in Some Form
TCS-2103	For every integers t, r there exists a polynomial-time algorithm that, given an St,t,t -free and Kr -free vertex-weighted graph (G, w) computes the maximum […]	Max Weight Independent Set in Sparse Graphs with No Long Claws
TCS-2108	It remains an open problem to prove that the number of nodes and edges in McDag is always < n2 /c for some constant c […]	McDag: Indexing Maximal Common Subsequences in Practice
TCS-2118	We conjecture that this is the case but the classes of graphs remaining should be quite artificial.	How to Reduce Temporal Cliques to Find Sparse Spanners
TCS-2119	We leave open the problem of developing a strongly subquadratic time solution for this problem.	Longest Common Substring with Gaps and Related Problems
TCS-2122	We leave the quest of discovering a robust approximation algorithm for ∆edit as an open question, which falls outside the scope of this paper.	Many Flavors of Edit Distance
TCS-2137	In particular, can we obtain an FPT algorithm for Temporal Path Cover for this parameter?	Algorithms and Complexity for Path Covers of Temporal DAGs
TCS-2148	We leave it as an open question to determine under which parameter regime this algorithm succeeds.	Thresholds for Reconstruction of Random Hypergraphs From Graph Projections
