2436	Finite-variable, finite-occurrence FO fragments	Kombinuje několik syntaktických omezení v jedné rozhodnutelnostní variantě; hlavní fragmenty logiky mají přednost.
2443	Easier winning-strategy gadgets	Hledá nějaké jednodušší gadgety bez určení významné rodiny; nejde o jednu konkrétní herní bariéru.
2581	WPO classes equating friendly and maximal order types	Existence vhodné třídy bez požadavku na její rozsah je otevřené hledání příkladů, nikoli vymezená hlavní charakterizace.
2641	Exact tower height for FO on bounded pathwidth	Zpřesnění výšky věže na parametr plus konstantu je jemnější cíl než základní parametrizovaná traktabilita model checkingu.
2682	EXPSPACE at invariant parameter b at least two	Doplňuje hranici jednoho invariantového formalismu po nejmenším parametru; obecné otázky efektivního ověřování mají větší dosah.
2854	Generalized circuits in an effect-typed language	Uložená věta pouze oznamuje, že zbývá problém o zobecněných obvodech; vlastní otázku neformuluje.
2937	Chronicle representations of TPTL formulas	Překlad do jedné konkrétní událostní reprezentace je užší než obecná rozhodnutelnost a expresivita časových logik.
2985	List-encoded model checking of ordered logics	Změna vstupního kódování v konkrétním logickém modelu je technická varianta složitosti.
3022	Signals and conditions in BCP	Přidání dvou syntaktických mechanismů do jednoho procesového kalkulu je lokální expresivní rozšíření.
3319	Nonregular robustness languages for discounted-sum transducers	Hledá protipříklad regularity v jedné metrice a typu transduktoru; obecná robustní verifikace má větší dosah.
3370	Exact complexity of the BE interval fragment	Dorovnává složitost jednoho fragmentu intervalové logiky; hlavní rozhodnutelnostní hranice logik mají přednost.
3466	Differential objects in co-Eilenberg-Moore categories	Charakterizace objektů konkrétní kategoriální konstrukce je technický sémantický podproblém, nikoli samostatná hlavní TCS bariéra.
3542	Termination of one predicate-subtyping encoding	Ověřuje terminační vlastnost konkrétního kódování; jde o dokončení metateorie jedné implementační cesty.
3591	Adding signals to capture pushdown processes	Další syntaktický mechanismus má doplnit expresivitu konkrétního kalkulu; hlavní pushdown sémantické bariéry jsou širší.
3769	Model classes characterized by two-variable term-modal logic	Neurčuje kandidátní charakterizaci ani hlavní třídu rámců; jde o obecný program klasifikace jednoho fragmentu.
3855	Fixed-K layeredness in Hyper Partial Order Logic	Rozhodnutelnost pomocné vrstvenosti jednoho hyperlogického formalismu má menší dosah než obecné model-checking otázky.
3963	Metric completeness under Kantorovich lifting	Zachování úplnosti jednou konstrukcí je pomocné analytické lemma pro sémantické modely; hlavní behaviorální ekvivalence mají přednost.
3977	Strict ordinal levels of decreasing diagrams	Jemné rozlišení transfinitních úrovní jedné konfluencové techniky je užší než hlavní konfluence a normalizace.
4243	AAHorn and discrete infinite interval extensions	Spojuje několik zbývajících fragmentů a domén jednoho reasoneru; jde o navazující rozšíření klasifikace.
4396	Other Petri-net restrictions with robust observability	Hledá další vhodné podmodely bez konkrétní cílové třídy; hlavní pozorovatelnostní a rozhodovací bariéry mají přednost.
4473	PSPACE-completeness of HS[A,A,B,E]	Přesná dolní mez jednoho syntakticky omezeného intervalového fragmentu je menší cíl než hlavní logické bariéry.
4617	Residual kernels at lambda equal to one half	Zdroj výslovně vymezuje zbývající parametrické případy jedné kernelizační věty; nejde o nezávislou hlavní kompresní otázku.
5146	Safety-LTL succinctness versus pure-past fragments	Je to další přesný velikostní vztah stejné úzké rodiny jako TCS-2449; obecné expresivní a transformační otázky LTL mají přednost.
5912	Characterizing predicative type theories	Bez určení hledané vlastnosti nebo srovnávací teorie je to široký metateoretický program, nikoli jedna domněnka.
5920	Two-way resynchronizer synthesis — second record	Stejné otevřené funkční i nefunkční dvoucestné případy již obsahuje TCS-3636 ze stejného zdroje.
6032	Removing function extensionality — second record	Otázku nutnosti funkční extensionality pro obrácenou implikaci stejné věty již obsahuje TCS-4461.
6062	Input-bounded FIFO complexity with fixed channel count	Přidává pevný počet kanálů k balíku úloh již zastoupenému obecnějším TCS-3462; jde o další restrikční variantu.
6253	Infinite-horizon stochastic-game equilibria — second record	Stejnou otázku existence rovnováh při nekonečném horizontu ze stejného přehledu již obsahuje TCS-2815.
6261	MSO+U completeness background	Výňatek popisuje známou definiční sílu logiky a začíná její důsledek, ale žádnou samostatnou otevřenou otázku neuvádí.
6384	Sup/inf-complete categorical embeddings	Abstraktní dokončení kategorií v jednom zobecnění konceptové analýzy nemá vymezený hlavní výpočetní cíl pro tento atlas.
6408	Optimal slimming of Petri boxes	Optimalizuje velikost jedné reprezentace control flow přes pomocný problém na cografech; obecná verifikace Petriho sítí má přednost.
7155	Effective Diophantine bounds for recurrence algorithms	Jde o široký návrh důkazové cesty bez jedné konkrétní efektivní nerovnosti; samotné Skolem, Positivity a termination problémy zůstávají.
