1405	Minimum WSPD on the line	Tvrdost nejmenšího rozkladu dvojic již na přímce je specifická optimalita pomocné datové reprezentace, ne hlavní geometrický problém.
1431	Parameterized Ulam-metric 1-center	Řeší jeden střed, jednu metriku permutací a konkrétní parametrickou závislost; širší klasifikace geometrického shlukování má přednost.
1449	Linear confinement bounds for the escaping ant	Jde o růst jedné geometrické procházkové konstrukce. Bez širší algoritmické bariéry je to spíše samostatná geometrická hádanka.
1533	Edge density with one forbidden drawing cell	Extremální hustota při zákazu konkrétního typu buňky je úzká kombinatorika kreslení; obecné meze křížení mají větší dosah.
1547	Exact crossing extremum for 3-planar graphs	Ptá se na dosažení konkrétní lineární konstanty v omezené třídě kreslení; hlavní crossing-number problémy ponechávám.
1654	Point guards with maximum dispersion	Změna vrcholových stráží na bodové při další podmínce rozptýlení je vícenásobně omezená varianta art gallery.
1675	Extremal degree-one persistence of flag filtrations	Optimalita jedné rodiny filtrací v jednom homologickém stupni má menší dosah než obecná složitost persistence a jejích reprezentací.
1677	Triangles in intersecting pseudocircle arrangements	Počet trojúhelníků v konkrétní rodině uspořádání je čistě extremální podotázka bez zásadního výpočetního cíle v uložené formulaci.
1731	Network Diversion parameterized by crossing number	Spojuje specifickou síťovou úlohu s jedním geometrickým parametrem; obecné otázky parametrizovaných řezů a cest mají přednost.
1802	Flip distance between odd geometric matchings	Paritní omezení párování a konvexní poloha bodů vytvářejí úzkou reconfigurační variantu; hlavní flip-distance problémy zůstávají.
1849	Approximating bounded-treewidth minimum-dilation spanners	Kombinace pevné stromové šířky, geometrie a konkrétního aproximačního faktoru je příliš specializovaná proti obecným spannerovým bariérám.
1854	Pandichotomous realizations of degenerate bipartite graphs	Domněnka se týká zvláštní realizační vlastnosti a souběhu několika restrikcí grafu; její širší TCS důsledky nejsou v záznamu vymezeny.
1987	Lower-envelope bounds beyond a cross-section assumption	Požaduje přenos konkrétní asymptotické meze po odstranění technického předpokladu; jde o navazující zpřesnění jedné analýzy.
2004	Hamiltonicity of a colorful-triangulation flip graph	Hamiltonovskost jedné pomocné rodiny grafů při aritmetické podmínce na velikost je užší než obecná reconfigurace triangulací.
2067	Nonmetric MST with weak and strong oracles	Optimalita počtu dotazů v hybridním orákulovém modelu je další varianta MST; standardní geometrické MST má přednost.
2207	Distributions enabling efficient selectivity reconstruction	Ptá se, jaké podmínky by měly distribuce splňovat, aniž určí kandidátní charakterizaci. Jde o otevřené hledání vhodného modelu.
2226	APX-hardness with arbitrarily chosen disk radii	Změna dovolených poloměrů sleduje jednu větev klasifikace geometrického pokrytí; nedává jí samostatnou prioritu vedle hlavních pokrývacích otázek.
2239	Infinity-safe paths for MFDSC and MIFD	Bezpečné cesty ve dvou specifických variantách rozkladu toku jsou pomocnou optimalizační úlohou, ne obecnou bariérou tokových algoritmů.
2251	Sparser convex combinations in a Tverberg construction	Požadavek řidší kombinace neuvádí cílovou podporu ani zásadní nemožnost; jde o optimalizaci konkrétní konstrukce.
2355	Lens-space triangulations without core edges	Hledá zvláštní nekonečnou rodinu triangulací v konkrétních varietách. Obecné transformační a rozhodovací otázky trojrozměrné topologie mají přednost.
2363	A red-blue segment configuration for geometric thickness	Izolovaná konfigurace navzájem se křížících barevných úseček je pomocná extremální domněnka; samotná geometrická tloušťka má širší význam.
2387	Oriented-dilation triangulations for nonconvex point sets	Rozšiřuje orientovanou dilataci z jednodušších poloh bodů na další případ; obecné spannerové otázky reprezentují oblast lépe.
2465	RangeCount lower bounds for sublinear facility location	Dolní mez je vázána na zvláštní dotazové rozhraní. Obecné sublineární shlukování a facility location mají přednost před optimalitou tohoto přístupu.
2556	Minimum layers in ortho-radial drawings	Minimalizuje počet soustředných kružnic při již dané reprezentaci; jde o optimalizaci jednoho kreslicího formalismu.
2608	Clique phase transitions in high-dimensional GIRGs	Upřesňuje chování klik v jedné náhodné geometrické rodině při určitém dimenzionálním režimu; obecné průměrné algoritmické bariéry jsou zásadnější.
2651	Memory-limited cooperative polygon guarding	Kombinuje omezenou paměť agentů, polygon s děrami a čas měřený hop-průměrem; je to specifický distribuovaný hlídkový model.
2879	PTAS for intersecting convex polytopes in 3D	Objem či povrch konvexního objektu protínajícího zadané polytopy je úzká geometrická optimalizace; hlavní aproximační bariéry mají větší dosah.
2919	Schelling equilibria on grids with arbitrary tolerances	Existence rovnováhy na mřížce pro jednu parametrizaci segregace je specifická herní varianta, nikoli obecný problém rovnováh.
2978	Projective crossing families	Extremální velikost křížících se rodin v projektivní rovině je spíše specializovaná diskrétní geometrie; zásadní algoritmický důsledek zde chybí.
2979	Radial densities for a degree-Rips example	Hledá vhodnou hustotu pro konkrétní topologický příklad. To je konstrukční doplnění analýzy, ne hlavní problém topologické analýzy dat.
3098	Completeness of the density fingerprint of periodic sets	Úplnost jednoho zvoleného invariantu je užší než obecná efektivní klasifikace periodických struktur; další samostatné místo jí nedávám.
3100	The 4/3 guillotine-knapsack profit ratio	Přesný poměr dvou omezených balicích optim je jemná strukturální konstanta; obecné aproximační hranice geometrického knapsacku mají přednost.
3272	Tight motion-planning bounds for throwing a sofa	Dorovnání téměř kvartické meze v konkrétním pohybovém scénáři je příliš lokální vůči obecným bariérám plánování pohybu.
3283	Covering-MEB versus radius-MEB lower bounds	Hledá analogii dolní meze po změně definice aproximace nejmenší koule; jde o technické rozlišení dvou variant.
3367	Pathwidth of 1-planar layered drawings	Vztah dvou parametrů pod dodatečnou podmínkou kreslení je úzká strukturální podotázka, ne hlavní šířková charakterizace grafů.
3422	Staircodes versus interval-decomposable barcodes	Porovnává dva invarianty za speciální rozložitelnosti v nulté homologii; obecná vícerozměrná persistence má podstatně větší dosah.
3535	Recognizing self-overlapping curves on the sphere	Efektivní rozpoznávání jedné třídy sférických křivek je užší než hlavní topologické rozhodovací a homotopické problémy.
3650	Circumscribing segments with two slopes	Domněnka přidává konkrétní dvousměrovou rodinu úseček k existujícím polygonalizačním výsledkům; jde o omezený konstrukční případ.
3755	Stabbing number for packing unequal-sized objects	Žádá doplnění parametrické analýzy po vypuštění podobnosti velikostí; obecné packingové bariéry jsou významnější samostatní kandidáti.
3777	FPRAS for Euclidean-MST Shapley values	Aproximace Shapleyho hodnot jedné geometrické koaliční hry kombinuje dva specifické modely; obecné výpočetní otázky kooperativních her mají přednost.
3816	Two tetrahedra in a crossing Tverberg configuration	Existence zvláštní dvojice tetraedrů je úzký geometrický podproblém; obecný Tverbergův a barevný Carathéodoryho rámec má větší prioritu.
4023	Realizing indecomposables over tame commutative grids	Konstrukce úplných parametrických rodin v omezené reprezentační třídě je specializovaná algebraická podotázka persistence.
4024	Critical disk separation for bounded-stretch motion	Hledá přesný separační práh v jednom víceagentním modelu; obecná složitost koordinovaného pohybu je zásadnější.
4156	Conflict-free coloring of unit-square graphs	Doplňuje nejhorší mez pro další rodinu geometrických průnikových grafů; obecné barvicí a hypergrafové bariéry mají přednost.
4212	Crossing-number approximation at bounded pathwidth	Aproximace po současném omezení stromové struktury a odstranění maximality je úzká větev crossing-number problémů.
4252	Weak unit-square visibility graph recognition	Rozpoznávání slabé varianty viditelnosti jednotkových čtverců přidává další speciální reprezentační model bez doloženého širšího dopadu.
4313	Counting weakly simple polygons from fixed segments	Počítá rekonstruované polygony při dané množině hran; obecné počítání triangulací a realizací jsou silnější kandidáti.
4348	Exists-R hardness for multiplayer win-lose games	Testuje zachování tvrdosti po binarizaci užitků; obecné otázky výpočtu rovnováh mají větší význam než další restrikční varianta.
4363	Stochastic spherical-shell coresets	Hledá malý coreset pro konkrétní objekt v modelu náhodných bodů; obecné meze coresetů mají větší dosah.
4390	Enriched categories as a nice model of infinity-categories	Slovo „nice“ nevymezuje požadované vlastnosti ani větu. Záznam není dost určitý, aby tvořil jeden zásadní problém.
4426	Faster hyperplane separability of probabilistic points	Zpřesňuje exponent algoritmu pro specifický pravděpodobnostní vstupní model; širší geometrické rozhodovací bariéry mají přednost.
4501	Round-bounded verification for full DataPDL	Rozšiřuje existující ověřovací metodu na další logické konstrukce; jde o navazující expresivní rozšíření jednoho formalismu.
4552	Automorphism groups of circular-arc graphs	Klasifikace automorfismových grup jedné geometrické grafové třídy je specializovanější než obecná izomorfie a symetrie grafů.
5401	Treewidth lower bounds from a JSJ decomposition graph	Vztah šířky variety k jedné konkrétní dekompozici je pomocný strukturální odhad; obecná algoritmická topologie má přednost.
5598	Optimal constants for translated EMD in L1 and Linfinity	Hledá přesnou konstantu v konkrétních metrikách a transformační variantě EMD; základní aproximační a vložitelnostní otázky EMD jsou zásadnější.
5812	Two Sets Cut-Uncut on fat intersection graphs	Kombinace jedné řezové úlohy, neohodnocenosti a podobně velkých tlustých objektů vytváří úzký speciální případ.
5830	Polynomial confinement of the escaping ant	Zlepšuje faktoriální odhad jedné geometrické procházky. Ani společně s TCS-1449 to netvoří hlavní algoritmickou bariéru pro atlas.
5833	Other metrics admitting linear-size ABC	Žádost o další metrické prostory pro konkrétní rozklad dvojic je rozšířením použitelnosti jedné techniky bez stanovené centrální třídy.
5838	Subquadratic-space oriented spanners below stretch two	Optimalizuje prostor při konkrétním směrovém omezení a prahu dilatace; obecné prostorové meze geometrických struktur mají přednost.
5848	A class completely characterized by a staircode	Existence nějaké třídy s úplností invariantu nevymezuje netriviální rozsah. Potřebovala by konkrétní významnou třídu, aby šlo o zásadní otázku.
5971	Geometric configurations for explanation lower bounds	Hledá specifickou konfiguraci bodů pro dolní mez certifikátů vysvětlení; hlavní otázky spolehlivých predikcí mají větší dosah než tento pomocný příklad.
5981	Fractional coloring of triangle-free V-shape disjointness graphs	Současná omezení na tvar, trojúhelníky a zlomkovou barevnost tvoří úzkou extremální kombinatoriku bez hlavního algoritmického cíle.
6027	Constant-workspace tangents for nondisjoint polygons	Rozšiřuje lineární algoritmus s konstantní pamětí na překrývající se polygony; jde o konkrétní technický zbývající případ.
6051	Binary curves with a ternary mean	Změna abecedy středu při pevné binární vstupní abecedě je jemná klasifikace average-curve problému, nikoli obecná geometrická bariéra.
6066	Euclidean MSD hardness in intermediate dimensions	Vyplňuje dimenzionální interval jedné úlohy; obecné meze metrického shlukování a dimenzionální závislosti jsou silnější kandidáti.
6149	An inverse-Ackermann bound for maximum empty boxes	Zpřesňuje velmi jemný asymptotický faktor v jednom extremálním odhadu; hlavní geometrické algoritmické mezery mají přednost.
6152	Anisohedral polyominoes with translations and half-turns	Existence při přesně omezené množině pohybů je specializovaný dlaždicový případ; obecné rozhodovací problémy dláždění mají větší dosah.
6264	Differentiability of paths in constructive-dimension level sets	Jde o jemnou analytickou regularitu úrovňových množin, bez jasného hlavního algoritmického důsledku pro tento TCS výběr.
6366	Classifying barycentric hyperplanes in one configuration	Přesný seznam barycentrických rovin relativně k danému geometrickému objektu je úzká klasifikační domněnka, ne obecná geometrická bariéra.
6966	Near-linear bichromatic unit-disk matching	Obecný near-linear matching jednotkových disků a čtverců zůstává v TCS-6965; jeho bichromatický podmodel nyní nepočítám jako další hlavní položku.
